,Tweet_ID,Tweet_Text,Class,
,1٫45921أس+18,"#معلومات_مغلوطة عن #تاريخ_الاردن في #اكسبو #دبي
انهاء #خدمات #منظمين في #جناح_الاردن ضمن #معرض #اكسبو_دبي 2020 و #الحديث بـ #معلومات #مغلوطة حول #الاردن وتاريخه الأمر الذي #اثار #جدلا واسعا و #استياء كبيرا بين #الاردنيين وصل حده إلى #عاصفة عبر #مواقع #التواصل_الاجتماعي . https://t.co/MbtFCzdK9q",negative,
,1٫45925أس+18,المسؤول عن تدريب كوادر إكسبو دبي موظف بعقد شراء خدمات 650 دينار شهري لمدة عام https://t.co/Bl39IGXuht,neutral,
,1٫5109أس+18,"37 مليون مستفيد من خدمات ""طرق دبي"" خلال إكسبو https://t.co/CWr0omUrbI",neutral,
,1٫51065أس+18,"الإمارات - 37 مليون مستخدم استفادوا من خدمات ""طرق دبي"" خلال إكسبو 2020 دبي - https://t.co/DMHh0fWiXs https://t.co/2KojobE1Fa",non-relevant,مكرر
,1٫51091أس+18,"37 مليون مستخدم استفادوا من خدمات هيئة الطرق والمواصلات في #دبي خلال معرض إكسبو 2020 دبي يشكلون 67% من إجمالي خدمات التنقل.
@rta_dubai 
@expo2020dubai https://t.co/zqhsmsEsKh",positive,
,1٫47073أس+18,من أجل عالم يحصل فيه كل فرد في كل مكان على خدمات صحية لائقة، يدعم إكسبو 2020 دبي، المشاريع التي تحقق الرفاه الصحي للمجتمعات. https://t.co/fdjKeOffsb,non-relevant,مكرر
,1٫51095أس+18,"37 مليون مستخدم استفادوا من خدمات ""#طرق_دبي"" خلال ""#إكسبو 2020 #دبي""

تقرير: فرح عبدالحميد

#اقتصاد
#أخبار_الرابعة
#مركز_الأخبار_أبوظبي https://t.co/WlIC0Czx56",non-relevant,مكرر
,1٫51063أس+18,37 مليون مستخدم استفادوا من خدمات (طرق دبي) خلال معرض إكسبو 2020 #دبي https://t.co/SMfJK13ELB,non-relevant,مكرر
,1٫48129أس+18,"جناح #مجلس_التعاون في #إكسبو 2020 دبـي استضاف ورشة عمل  ""جائزة أفضل مكتب خدمات مشتركي الكهرباء والماء ""بتنظيم من قطاع الشؤون الاقتصادية والتنموية https://t.co/SXpMFd4CDq",positive,
,1٫49763أس+18,"طارش المنصوري ،  مدير عام #محاكم_دبي: خدمات محاكم دبي الإلكترونية متاحة لزوار «إكسبو 2020»
#قصة_نجاح #تلفزيون_دبي  #إكسبو2020دبي https://t.co/0b0WmxydWQ",neutral,
,1٫46237أس+18,"معلومات مغلوطة حول تاريخ الأردن في اكسبو دبي 

أكد المدير التنفيذي للمؤسسة الأردنية لتطوير المشاريع الاقتصادية عبدالفتاح الكايد، أنه تم إنهاء خدمات منظمين في جناح الأردن ضمن معرض إكسبو دبي 2020 لتقيم معلوملت مغلوطة. https://t.co/aRxCh6eSlk",non-relevant,مكرر
,1٫51096أس+18,37 مليون مستخدم استفادوا من خدمات طرق دبي خلال إكسبو - https://t.co/cDkTy9JUrN https://t.co/7s1lam8Vfk,positive,
,1٫46312أس+18,"⁧#أخبار⁩ | عمار النعيمي يطلع على خدمات مركز الشرطة الذكي في إكسبو ٢٠٢٠ دبي
 
التفاصيل:

https://t.co/HkfUB26V5e

⁧#أمنكم_سعادتنا⁩
⁧#نتواصل_نحمي_نبتكر_ونبني⁩ https://t.co/5BXHPtNZzE",non-relevant,
,1٫50983أس+18,"لماذا تشارك وي رايز في #اكسبو دبي؟
لأن اكسبو دبي 2020 سیقام خلال موسم ذروة الأعمال والسیاحة في دبي والتي تعتبر ھدفاً أساسیاً للتعریف عن خدماتنا
لتسلیط الضوء على خدمات الشركة الرائدة فضلاً عن أعمالنا الواسعة في مجال الأسقف - المتحركة والمظلات وغرف الحدیقة والأبواب القابلة للطي https://t.co/COnmAyIGoP",neutral,
,1٫44911أس+18,"د. أحمد بن علي، نائب رئيس أول في اتصالات المؤسسة بمجموعة #اتصالات: نشارك في #إكسبو_2020_دبي بخدمات مُميزة سواء خدمات مربوطة بشبكات الهاتف المتحرك والجيل الخامس أو النطاق العريض، مايعكس استراتيجيتنا في قيادة المستقبل الرقمي

#Expo2020Dubai  
#Expo2020  
@expo2020dubai  
@etisalat https://t.co/CWaipOkRPD",positive,
,1٫50268أس+18,"#صور | زوار اكسبو 2020 دبي يطلعون على خدمات مركز الشرطة الذكي ""SPS"" التي تُقدم إلى الجمهور بطريقة ذكية وعلى مدار الساعة، ودون أي تدخل بشري. https://t.co/jnRK8y10q6",neutral,
,1٫4827أس+18,"تقرير #تلفزيون_قطر حول فوز #كهرماء بجائزة (أفضل خدمات إلكترونية) خليجياً، وذلك في جناح الأمانة العامة لمجلس التعاون الخليجي ضمن معرض إكسبو دبي 2020
#لحياة_أفضل
#قطر https://t.co/WuTevQo2SB",positive,
,1٫44432أس+18,شرطة دبي تطلق خدمات ذكية لزوار إكسبو 2020 https://t.co/DuCtYQlNRSشرطة-دبي-تطلق-خدمات-ذكية-لزوار-إكسبو-2020/,neutral,
,1٫51063أس+18,37 مليون مستخدم استفادوا من خدمات (طرق دبي) خلال معرض إكسبو 2020 #دبي #الإمارات_اليوم https://t.co/lBusJrzacG,non-relevant,مكرر
,1٫44876أس+18,"معالي #حسين_الحمادي، وزير التربية والتعليم: جناح #اتصالات في ""#إكسبو_2020_دبي"" يدعو للفخر لما تقدمه من خدمات ذات جودة عالية للزوار، وتمكينهم من الحصول على خدمة متفردة لا مثيل لها بالعالم
 
#Expo2020Dubai  
#Expo2020  
@expo2020dubai  
@He_AlHammadi
@MOEUAEofficial
@etisalat https://t.co/EUS4VkIMYO",positive,
,1٫50486أس+18,محمد بن راشد يزور جناح هيئة كهرباء ومياه #دبي، الشريك الرسمي للطاقة المستدامة في إكسبو 2020 دبي، حيث اطلع سموّه على ما تعرضه الهيئة من أفكار وابتكارات ومشاريع كأول مؤسسة خدمات مرافق رقمية في العالم. https://t.co/AiB2vFRjG8,neutral,
,1٫51063أس+18,"37 مليون مستخدم استفادوا من خدمات (طرق دبي) خلال معرض إكسبو 2020 #دبي
https://t.co/AmVl8Uxfwu https://t.co/yso4qwDt90",non-relevant,مكرر
,1٫51092أس+18,"37 مليون مستخدم استفادوا من خدمات هيئة الطرق والمواصلات في #دبي خلال معرض إكسبو 2020 دبي يشكلون 67% من إجمالي خدمات التنقل.
@rta_dubai 
@expo2020dubai https://t.co/W48vz5sRae",non-relevant,مكرر
,1٫47328أس+18,"خدمات خاصة يوفرها إكسبو 2020 دبي لأصحاب الهمم.. تعرف عليها 

@expo2020dubai

#دبي_بوست #دبي #إكسبو https://t.co/UTjYePZNdu",positive,
,1٫48094أس+18,#محمد_بن_راشد يكرم الفائزين بـ #جائزة_دبي_التقديرية_لخدمة_المجتمع بمقر #إكسبو_2020_دبي والتي تهدف إلى تكريم الأفراد والشركات والمؤسسات الخاصة الذين يقدمون خدمات جليلة للمجتمع عبر برامج ومبادرات وأعمال تعود بالنفع على أفراده https://t.co/vn9gUJ8uIS,positive,
,1٫48807أس+18,"“آفاق” تطلق خدمات وعروض خاصة بمعرض إكسبو 2020 دبي

للتفاصيل: https://t.co/yWlBz3uiFg

#الوطن_لكل_الوطن https://t.co/nQieLzwnX8",neutral,
,1٫48455أس+18,"شـــرطــة المــستقبــل في  #إكسبو_2020 توفر لكم عبر مراكزها الذكية خدمات ابتكارية لتوفير الوقت والجهد وضمان حياة سعيدة لكل من يعيش في مدينة   #دبي الذكية..تعرف على خدمات مراكز شرطة دبي الذكية في  #إكسبو في الحلقة الثانية من برودكاست هنا إكسبو 2020.
https://t.co/clnrLLbilw https://t.co/PBT835nJbk",positive,
,1٫44822أس+18,"يوفر معرض إكسبو 2020 دبي خدمات إسعافية متميزة، في وقت قياسي في حالة الضرورة والحاجة، فإن المؤسسة اتفقت مع اللجنة المنظمة للمعرض على الاستجابة لإسعاف الحالات وتقديم خدمات ما قبل المستشفى في 4 دقائق كحد أقصى

#إكسبو2020 #دبي #الإمارات #إسعاف_الإمارات https://t.co/EYGYK3pDDv",positive,
,1٫47876أس+18,"مهرة المرزوقي- صاحبة مشروع ALM Graphics لتقديم خدمات التصميم وحديث خاص عن بداياتها في التصميم
تتابعون #مع_إكسبو على شاشة #تلفزيون_دبي 
#expo2020dubai https://t.co/ZCHPdAR1Bf",neutral,
,1٫48156أس+18,"لمحة عن جائزة ""أفضل مكتب خدمات مشتركي الكهرباء والماء بدول مجلس التعاون الخليجي"" بجناح #مجلس_التعاون في إكسبو دبي 2020، حيث حصدت #كهرماء جائزة ""أفضل خدمات الكترونية""
#لحياة_أفضل
#قطر
#Expo2020Dubai https://t.co/o2p46Mfews",neutral,
,1٫44528أس+18,يقدم معرض #اكسبو_دبي_2020 خدمات لمساعدة من يعاني ضعفاً بصرياً أو سمعياً، إلى جانب التوحد أو الضعف الفكري أو الخرف أو الصرع الحساس للضوء أو الحركة المحدودة.,neutral,
,1٫46099أس+18,هل قابلتم فريق التواصل المجتمعي في كاتش و باتش؟ إنهم يقومون حاليًا بنشر الوعي حول خدمات الرعاية النفسية والاجتماعية وخدمات الرعاية التلطيفية للأطفال في معرض إكسبو ٢٠٢٠ دبي. اضغط على الرابط في البايو لمعرفة المزيد عن خدمات كاتش وباتش.🧸 https://t.co/J23duzBOVn,neutral,
,1٫47593أس+18,"رئيس جمهورية النيجر يطلع على خدمات مركز الشرطة الذكي في إكسبو 2020 دبي

#رؤية_الإمارات #عين_في_كل_مكان  #الامارات # https://t.co/yyBUrgXt0c",neutral,
,1٫45119أس+18,استعرضت منصة إقامة دبي خلال أيام الحدث الخمسة حزمة من  المشاريع المبتكرة تشمل الإقامة الذهبية والتطبيق الذكي ومنصتي وإقامة دبي اللاورقية فضلا عن خدمات الجنسية وجوازات السفر وخدمة «أنت مميز، والموقع الالكتروني وخدمات إقامة دبي في إكسبو 2020 دبي. https://t.co/a18Svvf8IQ,neutral,
,1٫44609أس+18,"⁧#أخبار⁩ | زوار إكسبو ٢٠٢٠ دبي يطلعون على خدمات مركز الشرطة الذكي ""SPS""

التفاصيل:

https://t.co/tF2MuFqrGu

#أمنكم_سعادتنا⁩
⁧#نتواصل_نحمي_نبتكر_ونبني⁩ https://t.co/MYRsSHFJJu",non-relevant,مكرر
,1٫45267أس+18,"العقيد د.علي بن ضاعن الغفلي، المشرف العام لجناح فزعة - إكسبو2020 دبي

""تساهم فزعة في تحقيق الاستقرار للوصول لحياة كريمة من خلال عدة خدمات""
 
@SaoudAlkaabi | @asmahan_Alnaqbi

#مساء_إكسبو #EXPO2020

@expo2020dubai https://t.co/A5574WYpPE",positive,
,1٫45924أس+18,المدير التنفيذي للمؤسسة الأردنية لتطوير المشاريع الاقتصادية عبد الفتاح الكايد ينهي عقد شركة خدمات الاستقبال في الجناح الأردني في معرض #أكسبو_2021 دبي,negative,
,1٫51063أس+18,37 مليون مستخدم استفادوا من خدمات (طرق دبي) خلال معرض إكسبو 2020 #دبي https://t.co/uQHF6YBsB1,non-relevant,مكرر
